review_id,review_text,sentiment,department,company_type,work_mode,internship_duration,intern_level,stipend_received,rating,would_recommend,date
RV_00638,"I was micromanaged on trivial tasks but given no guidance on actual work. The internship had no defined goals, milestones, or learning outcomes. I was repeatedly given contradictory instructions from different supervisors. It was a discouraging start to what I hoped would be a great career.",negative,Product Management,Tech Startup,Hybrid,3 months,Sophomore,True,4.2,False,2023-12-20
RV_03252,I regret choosing this company over other offers I had. The stipend was insultingly low given the workload they expected. The project I was assigned was cancelled midway with no explanation. This was a wasted opportunity that I will not make again.,negative,Cybersecurity,FinTech,Onsite,3 months,Fresh Graduate,False,1.3,True,2025-01-16
RV_02555,"I came in as a student and left feeling like a professional. The technical mentorship I received here is something I will carry for years. I built a portfolio piece I am genuinely proud to show employers. If I could do it again, I would without a single hesitation.",positive,Software Engineering,Healthcare,Remote,1 month,Senior,False,9.8,True,2025-01-28
RV_04256,I spent most of my time doing tasks that had nothing to do with my role. The promises made during onboarding were completely forgotten by week three. My requests for career guidance were brushed off or postponed indefinitely. I am glad it is over and I have no intention of returning.,negative,Cybersecurity,FinTech,Hybrid,2 months,Sophomore,True,2.0,False,2024-05-05
RV_03644,The experience was deeply frustrating and professionally unfulfilling. I sat idle for days waiting for tasks because of poor planning. My manager rarely responded to messages and never gave feedback. Future interns deserve far better than what I went through.,negative,UI/UX Design,Healthcare,Hybrid,3 months,Senior,False,1.9,False,2022-02-25
RV_01588,I was micromanaged on trivial tasks but given no guidance on actual work. My requests for career guidance were brushed off or postponed indefinitely. Colleagues were dismissive and some were outright rude to interns. It was a discouraging start to what I hoped would be a great career.,negative,Software Engineering,EdTech,Hybrid,1 month,Sophomore,True,1.1,False,2023-11-15
RV_00756,I spent most of my time doing tasks that had nothing to do with my role. Colleagues were dismissive and some were outright rude to interns. The project I was assigned was cancelled midway with no explanation. Future interns deserve far better than what I went through.,negative,Operations,MNC,Remote,6 months,Fresh Graduate,True,1.2,False,2024-04-02
RV_00075,"I got to contribute to projects that actually launched — that felt amazing. My manager connected me with senior leaders who gave me incredible advice. My manager connected me with senior leaders who gave me incredible advice. Without doubt, the best professional decision I made this year.",positive,Product Management,Healthcare,Onsite,2 months,Fresh Graduate,True,7.7,True,2023-09-25
RV_02482,I left this program feeling more confused about my career than when I started. The work assigned had no relevance to my field or the skills I wanted to build. The stipend was insultingly low given the workload they expected. This experience set my professional development back rather than forward.,negative,Cybersecurity,Tech Startup,Remote,6 months,Senior,True,2.5,False,2022-09-15
RV_01777,I learned more practical skills here than in two semesters of university. My ideas were taken seriously in team meetings from the start. I built a portfolio piece I am genuinely proud to show employers. This internship made my resume stronger and my mindset sharper.,positive,Human Resources,EdTech,Hybrid,6 months,Freshman,True,7.1,True,2023-07-25
RV_00828,"I regret choosing this company over other offers I had. Team meetings excluded interns entirely, leaving us in the dark. My final deliverable was never reviewed — it was just archived and ignored. Future interns deserve far better than what I went through.",negative,UI/UX Design,MNC,Onsite,2 months,Freshman,True,2.4,True,2025-03-14
RV_03961,"I genuinely enjoyed every week of this experience. The team made sure I always understood the reason behind every task. I collaborated with people across five departments, which broadened my view. I would recommend this internship to every student in my field.",positive,Software Engineering,E-commerce,Onsite,6 months,Junior,False,8.4,True,2024-11-02
RV_01411,This program is clearly designed with the intern development in mind. The technical mentorship I received here is something I will carry for years. I worked on a dashboard that is now used company-wide — very fulfilling. This internship made my resume stronger and my mindset sharper.,positive,Business Development,EdTech,Onsite,3 months,Senior,False,8.6,True,2024-11-08
RV_01642,This was the most demotivating professional experience of my life. The project I was assigned was cancelled midway with no explanation. I worked overtime regularly but my extra effort was never acknowledged. Future interns deserve far better than what I went through.,negative,Data Science,FinTech,Hybrid,3 months,Fresh Graduate,False,3.6,False,2022-07-11
RV_03112,I raised multiple concerns and was consistently dismissed or ignored. The onboarding process was nonexistent — I had to figure everything out alone. I sat idle for days waiting for tasks because of poor planning. I would not recommend this program to anyone who values their time.,negative,Business Development,Media & Advertising,Hybrid,3 months,Junior,True,1.0,False,2023-03-06
RV_04805,Every mentor here is genuinely invested in your growth. The work-life balance was better than I expected for an internship. The team made sure I always understood the reason behind every task. I could not have asked for a better environment to start my career.,positive,Software Engineering,Healthcare,Hybrid,1 month,Sophomore,True,7.3,True,2022-08-07
